"ocun_ensembl_gid","ocun_feature_length"
"ENSOCUG00000018093",117
"ENSOCUG00000018099",71
"ENSOCUG00000018105",163
"ENSOCUG00000018113",147
"ENSOCUG00000018114",112
"ENSOCUG00000018122",98
"ENSOCUG00000018124",302
"ENSOCUG00000018131",164
"ENSOCUG00000018132",107
"ENSOCUG00000018133",133
"ENSOCUG00000018134",107
"ENSOCUG00000018136",107
"ENSOCUG00000018137",87
"ENSOCUG00000018139",104
"ENSOCUG00000018141",107
"ENSOCUG00000018142",128
"ENSOCUG00000018145",107
"ENSOCUG00000018146",107
"ENSOCUG00000018148",132
"ENSOCUG00000018150",191
"ENSOCUG00000018152",67
"ENSOCUG00000018154",164
"ENSOCUG00000018156",55
"ENSOCUG00000018158",133
"ENSOCUG00000018161",70
"ENSOCUG00000018166",115
"ENSOCUG00000018170",90
"ENSOCUG00000018171",142
"ENSOCUG00000018172",113
"ENSOCUG00000018173",123
"ENSOCUG00000018179",66
"ENSOCUG00000018181",87
"ENSOCUG00000018186",104
"ENSOCUG00000018187",73
"ENSOCUG00000018192",73
"ENSOCUG00000018194",135
"ENSOCUG00000018195",67
"ENSOCUG00000018201",308
"ENSOCUG00000018202",80
"ENSOCUG00000018204",318
"ENSOCUG00000018205",106
"ENSOCUG00000018208",128
"ENSOCUG00000018210",190
"ENSOCUG00000018217",315
"ENSOCUG00000018219",104
"ENSOCUG00000018222",81
"ENSOCUG00000018225",109
"ENSOCUG00000018228",438
"ENSOCUG00000018229",318
"ENSOCUG00000018235",76
"ENSOCUG00000018236",91
"ENSOCUG00000018241",100
"ENSOCUG00000018242",126
"ENSOCUG00000018244",136
"ENSOCUG00000018248",107
"ENSOCUG00000018249",203
"ENSOCUG00000018252",161
"ENSOCUG00000018253",104
"ENSOCUG00000018255",71
"ENSOCUG00000018257",114
"ENSOCUG00000018261",104
"ENSOCUG00000018262",107
"ENSOCUG00000018265",90
"ENSOCUG00000018267",109
"ENSOCUG00000018270",322
"ENSOCUG00000018272",134
"ENSOCUG00000018275",356
"ENSOCUG00000018276",85
"ENSOCUG00000018277",137
"ENSOCUG00000018278",128
"ENSOCUG00000018280",169
"ENSOCUG00000018283",107
"ENSOCUG00000018285",81
"ENSOCUG00000018286",86
"ENSOCUG00000018288",63
"ENSOCUG00000018290",107
"ENSOCUG00000018292",321
"ENSOCUG00000018296",69
"ENSOCUG00000018298",91
"ENSOCUG00000018302",292
"ENSOCUG00000018303",163
"ENSOCUG00000018307",74
"ENSOCUG00000018309",106
"ENSOCUG00000018310",95
"ENSOCUG00000018314",114
"ENSOCUG00000018318",92
"ENSOCUG00000018323",80
"ENSOCUG00000018325",95
"ENSOCUG00000018330",109
"ENSOCUG00000018331",102
"ENSOCUG00000018332",75
"ENSOCUG00000018333",128
"ENSOCUG00000018334",164
"ENSOCUG00000018335",102
"ENSOCUG00000018339",104
"ENSOCUG00000018343",94
"ENSOCUG00000018344",59
"ENSOCUG00000018345",139
"ENSOCUG00000018346",64
"ENSOCUG00000018347",88
"ENSOCUG00000018349",95
"ENSOCUG00000018356",107
"ENSOCUG00000018359",340
"ENSOCUG00000018364",162
"ENSOCUG00000018366",191
"ENSOCUG00000018370",71
"ENSOCUG00000018373",83
"ENSOCUG00000018374",68
"ENSOCUG00000018378",106
"ENSOCUG00000018380",164
"ENSOCUG00000018388",137
"ENSOCUG00000018390",107
"ENSOCUG00000018391",103
"ENSOCUG00000018392",120
"ENSOCUG00000018393",107
"ENSOCUG00000018394",302
"ENSOCUG00000018396",150
"ENSOCUG00000018397",107
"ENSOCUG00000018398",133
"ENSOCUG00000018401",157
"ENSOCUG00000018402",106
"ENSOCUG00000018404",106
"ENSOCUG00000018406",137
"ENSOCUG00000018409",67
"ENSOCUG00000018413",304
"ENSOCUG00000018415",341
"ENSOCUG00000018421",138
"ENSOCUG00000018424",107
"ENSOCUG00000018425",81
"ENSOCUG00000018426",162
"ENSOCUG00000018433",161
"ENSOCUG00000018436",190
"ENSOCUG00000018437",296
"ENSOCUG00000018441",119
"ENSOCUG00000018444",101
"ENSOCUG00000018445",95
"ENSOCUG00000018448",81
"ENSOCUG00000018451",308
"ENSOCUG00000018453",69
"ENSOCUG00000018454",86
"ENSOCUG00000018459",171
"ENSOCUG00000018461",135
"ENSOCUG00000018468",129
"ENSOCUG00000018469",105
"ENSOCUG00000018471",100
"ENSOCUG00000018472",146
"ENSOCUG00000018474",112
"ENSOCUG00000018475",124
"ENSOCUG00000018476",133
"ENSOCUG00000018482",107
"ENSOCUG00000018487",82
"ENSOCUG00000018489",122
"ENSOCUG00000018491",87
"ENSOCUG00000018497",311
"ENSOCUG00000018505",79
"ENSOCUG00000018509",97
"ENSOCUG00000018510",68
"ENSOCUG00000018513",96
"ENSOCUG00000018514",114
"ENSOCUG00000018516",66
"ENSOCUG00000018518",70
"ENSOCUG00000018524",320
"ENSOCUG00000018530",319
"ENSOCUG00000018531",317
"ENSOCUG00000018532",107
"ENSOCUG00000018538",94
"ENSOCUG00000018540",128
"ENSOCUG00000018543",203
"ENSOCUG00000018546",80
"ENSOCUG00000018547",84
"ENSOCUG00000018552",105
"ENSOCUG00000018554",81
"ENSOCUG00000018556",69
"ENSOCUG00000018559",116
"ENSOCUG00000018562",94
"ENSOCUG00000018563",95
"ENSOCUG00000018564",150
"ENSOCUG00000018566",128
"ENSOCUG00000018568",83
"ENSOCUG00000018575",92
"ENSOCUG00000018577",164
"ENSOCUG00000018579",316
"ENSOCUG00000018581",103
"ENSOCUG00000018583",129
"ENSOCUG00000018595",104
"ENSOCUG00000018596",163
"ENSOCUG00000018602",113
"ENSOCUG00000018604",118
"ENSOCUG00000018607",296
"ENSOCUG00000018608",94
"ENSOCUG00000018609",136
"ENSOCUG00000018610",70
"ENSOCUG00000018612",114
"ENSOCUG00000018615",96
"ENSOCUG00000018616",139
"ENSOCUG00000018617",86
"ENSOCUG00000018619",124
"ENSOCUG00000018620",111
"ENSOCUG00000018621",144
"ENSOCUG00000018622",156
"ENSOCUG00000018624",87
"ENSOCUG00000018632",112
"ENSOCUG00000018634",65
"ENSOCUG00000018636",116
"ENSOCUG00000018637",99
"ENSOCUG00000018640",116
"ENSOCUG00000018641",81
"ENSOCUG00000018650",131
"ENSOCUG00000018655",84
"ENSOCUG00000018659",81
"ENSOCUG00000018660",92
"ENSOCUG00000018664",74
"ENSOCUG00000018666",107
"ENSOCUG00000018667",135
"ENSOCUG00000018669",108
"ENSOCUG00000018670",127
"ENSOCUG00000018671",110
"ENSOCUG00000018672",137
"ENSOCUG00000018675",109
"ENSOCUG00000018676",163
"ENSOCUG00000018677",91
"ENSOCUG00000018683",107
"ENSOCUG00000018684",163
"ENSOCUG00000018685",100
"ENSOCUG00000018687",117
"ENSOCUG00000018690",314
"ENSOCUG00000018693",110
"ENSOCUG00000018697",120
"ENSOCUG00000018698",121
"ENSOCUG00000018699",131
"ENSOCUG00000018701",190
"ENSOCUG00000018702",107
"ENSOCUG00000018703",134
"ENSOCUG00000018704",305
"ENSOCUG00000018705",72
"ENSOCUG00000018707",275
"ENSOCUG00000018708",96
"ENSOCUG00000018715",106
"ENSOCUG00000018716",107
"ENSOCUG00000018718",136
"ENSOCUG00000018720",84
"ENSOCUG00000018721",108
"ENSOCUG00000018725",107
"ENSOCUG00000018728",87
"ENSOCUG00000018729",107
"ENSOCUG00000018730",102
"ENSOCUG00000018733",62
"ENSOCUG00000018736",86
"ENSOCUG00000018738",304
"ENSOCUG00000018739",81
"ENSOCUG00000018742",134
"ENSOCUG00000018747",130
"ENSOCUG00000018749",105
"ENSOCUG00000018751",131
"ENSOCUG00000018754",339
"ENSOCUG00000018756",144
"ENSOCUG00000018760",302
"ENSOCUG00000018761",107
"ENSOCUG00000018763",84
"ENSOCUG00000018764",108
"ENSOCUG00000018766",133
"ENSOCUG00000018768",96
"ENSOCUG00000018769",214
"ENSOCUG00000018771",164
"ENSOCUG00000018773",86
"ENSOCUG00000018774",110
"ENSOCUG00000018778",99
"ENSOCUG00000018779",145
"ENSOCUG00000018780",107
"ENSOCUG00000018782",142
"ENSOCUG00000018788",107
"ENSOCUG00000018791",107
"ENSOCUG00000018799",107
"ENSOCUG00000018804",87
"ENSOCUG00000018808",331
"ENSOCUG00000018810",69
"ENSOCUG00000018813",315
"ENSOCUG00000018814",85
"ENSOCUG00000018815",58
"ENSOCUG00000018818",117
"ENSOCUG00000018821",90
"ENSOCUG00000018823",131
"ENSOCUG00000018824",107
"ENSOCUG00000018825",103
"ENSOCUG00000018830",136
"ENSOCUG00000018831",164
"ENSOCUG00000018834",60
"ENSOCUG00000018835",128
"ENSOCUG00000018836",85
"ENSOCUG00000018837",79
"ENSOCUG00000018843",164
"ENSOCUG00000018844",108
"ENSOCUG00000018845",74
"ENSOCUG00000018846",79
"ENSOCUG00000018852",191
"ENSOCUG00000018855",133
"ENSOCUG00000018860",99
"ENSOCUG00000018861",327
"ENSOCUG00000018862",128
"ENSOCUG00000018865",108
"ENSOCUG00000018868",307
"ENSOCUG00000018869",106
"ENSOCUG00000018870",110
"ENSOCUG00000018874",68
"ENSOCUG00000018875",98
"ENSOCUG00000018878",135
"ENSOCUG00000018880",131
"ENSOCUG00000018883",71
"ENSOCUG00000018884",322
"ENSOCUG00000018890",86
"ENSOCUG00000018897",107
"ENSOCUG00000018898",141
"ENSOCUG00000018899",320
"ENSOCUG00000018902",149
"ENSOCUG00000018907",164
"ENSOCUG00000018908",80
"ENSOCUG00000018913",106
"ENSOCUG00000018914",164
"ENSOCUG00000018917",107
"ENSOCUG00000018923",85
"ENSOCUG00000018924",106
"ENSOCUG00000018929",301
"ENSOCUG00000018930",79
"ENSOCUG00000018933",143
"ENSOCUG00000018936",107
"ENSOCUG00000018939",71
"ENSOCUG00000018942",115
"ENSOCUG00000018943",106
"ENSOCUG00000018944",107
"ENSOCUG00000018949",107
"ENSOCUG00000018950",127
"ENSOCUG00000018951",90
"ENSOCUG00000018956",88
"ENSOCUG00000018959",107
"ENSOCUG00000018960",130
"ENSOCUG00000018963",122
"ENSOCUG00000018966",94
"ENSOCUG00000018967",122
"ENSOCUG00000018969",187
"ENSOCUG00000018974",102
"ENSOCUG00000018975",64
"ENSOCUG00000018976",180
"ENSOCUG00000018977",100
"ENSOCUG00000018978",134
"ENSOCUG00000018979",104
"ENSOCUG00000018981",117
"ENSOCUG00000018983",87
"ENSOCUG00000018984",273
"ENSOCUG00000018985",59
"ENSOCUG00000018986",78
"ENSOCUG00000018988",164
"ENSOCUG00000018996",124
"ENSOCUG00000018999",108
"ENSOCUG00000019001",84
"ENSOCUG00000019002",70
"ENSOCUG00000019005",81
"ENSOCUG00000019006",107
"ENSOCUG00000019009",112
"ENSOCUG00000019012",310
"ENSOCUG00000019014",68
"ENSOCUG00000019017",106
"ENSOCUG00000019018",127
"ENSOCUG00000019019",95
"ENSOCUG00000019020",107
"ENSOCUG00000019022",83
"ENSOCUG00000019024",132
"ENSOCUG00000019025",123
"ENSOCUG00000019026",81
"ENSOCUG00000019027",163
"ENSOCUG00000019028",70
"ENSOCUG00000019029",301
"ENSOCUG00000019033",134
"ENSOCUG00000019036",276
"ENSOCUG00000019037",107
"ENSOCUG00000019038",117
"ENSOCUG00000019039",282
"ENSOCUG00000019041",107
"ENSOCUG00000019043",286
"ENSOCUG00000019045",132
"ENSOCUG00000019050",102
"ENSOCUG00000019053",68
"ENSOCUG00000019054",128
"ENSOCUG00000019057",81
"ENSOCUG00000019059",72
"ENSOCUG00000019063",112
"ENSOCUG00000019066",103
"ENSOCUG00000019068",137
"ENSOCUG00000019071",299
"ENSOCUG00000019072",103
"ENSOCUG00000019073",164
"ENSOCUG00000019074",83
"ENSOCUG00000019075",110
"ENSOCUG00000019077",103
"ENSOCUG00000019080",108
"ENSOCUG00000019083",89
"ENSOCUG00000019086",78
"ENSOCUG00000019088",93
"ENSOCUG00000019089",107
"ENSOCUG00000019090",322
"ENSOCUG00000019098",320
"ENSOCUG00000019099",163
"ENSOCUG00000019101",158
"ENSOCUG00000019102",85
"ENSOCUG00000019104",299
"ENSOCUG00000019105",168
"ENSOCUG00000019111",65
"ENSOCUG00000019112",103
"ENSOCUG00000019113",100
"ENSOCUG00000019116",281
"ENSOCUG00000019117",121
"ENSOCUG00000019118",77
"ENSOCUG00000019122",116
"ENSOCUG00000019124",154
"ENSOCUG00000019125",105
"ENSOCUG00000019132",100
"ENSOCUG00000019133",140
"ENSOCUG00000019137",81
"ENSOCUG00000019142",89
"ENSOCUG00000019144",109
"ENSOCUG00000019146",132
"ENSOCUG00000019151",83
"ENSOCUG00000019155",81
"ENSOCUG00000019159",104
"ENSOCUG00000019161",86
"ENSOCUG00000019163",95
"ENSOCUG00000019164",108
"ENSOCUG00000019165",119
"ENSOCUG00000019172",89
"ENSOCUG00000019175",138
"ENSOCUG00000019177",89
"ENSOCUG00000019179",95
"ENSOCUG00000019182",96
"ENSOCUG00000019183",123
"ENSOCUG00000019186",315
"ENSOCUG00000019187",113
"ENSOCUG00000019188",118
"ENSOCUG00000019191",107
"ENSOCUG00000019193",107
"ENSOCUG00000019195",291
"ENSOCUG00000019197",120
"ENSOCUG00000019198",80
"ENSOCUG00000019199",93
"ENSOCUG00000019200",119
"ENSOCUG00000019203",96
"ENSOCUG00000019205",100
"ENSOCUG00000019207",72
"ENSOCUG00000019208",95
"ENSOCUG00000019209",84
"ENSOCUG00000019210",80
"ENSOCUG00000019211",88
"ENSOCUG00000019212",69
"ENSOCUG00000019213",103
"ENSOCUG00000019215",62
"ENSOCUG00000019217",94
"ENSOCUG00000019218",92
"ENSOCUG00000019219",102
"ENSOCUG00000019221",59
"ENSOCUG00000019223",88
"ENSOCUG00000019224",78
"ENSOCUG00000019225",67
"ENSOCUG00000019226",81
"ENSOCUG00000019228",67
"ENSOCUG00000019229",107
"ENSOCUG00000019232",84
"ENSOCUG00000019234",110
"ENSOCUG00000019235",105
"ENSOCUG00000019238",108
"ENSOCUG00000019239",60
"ENSOCUG00000019241",110
"ENSOCUG00000019242",98
"ENSOCUG00000019243",84
"ENSOCUG00000019244",94
"ENSOCUG00000019246",109
"ENSOCUG00000019247",69
"ENSOCUG00000019249",91
"ENSOCUG00000019252",86
"ENSOCUG00000019253",97
"ENSOCUG00000019254",95
"ENSOCUG00000019256",63
"ENSOCUG00000019258",98
"ENSOCUG00000019259",61
"ENSOCUG00000019260",79
"ENSOCUG00000019261",96
"ENSOCUG00000019262",84
"ENSOCUG00000019263",93
"ENSOCUG00000019264",123
"ENSOCUG00000019267",90
"ENSOCUG00000019268",96
"ENSOCUG00000019269",92
"ENSOCUG00000019271",83
"ENSOCUG00000019272",69
"ENSOCUG00000019273",89
"ENSOCUG00000019274",94
"ENSOCUG00000019275",100
"ENSOCUG00000019277",107
"ENSOCUG00000019278",92
"ENSOCUG00000019279",108
"ENSOCUG00000019281",88
"ENSOCUG00000019282",82
"ENSOCUG00000019283",97
"ENSOCUG00000019284",67
"ENSOCUG00000019286",82
"ENSOCUG00000019287",89
"ENSOCUG00000019288",61
"ENSOCUG00000019289",75
"ENSOCUG00000019290",122
"ENSOCUG00000019293",94
"ENSOCUG00000019295",69
"ENSOCUG00000019297",69
"ENSOCUG00000019300",58
"ENSOCUG00000019301",69
"ENSOCUG00000019303",91
"ENSOCUG00000019305",98
"ENSOCUG00000019306",57
"ENSOCUG00000019307",110
"ENSOCUG00000019308",69
"ENSOCUG00000019309",104
"ENSOCUG00000019310",132
"ENSOCUG00000019311",74
"ENSOCUG00000019313",110
"ENSOCUG00000019315",72
"ENSOCUG00000019316",77
"ENSOCUG00000019317",121
"ENSOCUG00000019319",163
"ENSOCUG00000019322",144
"ENSOCUG00000019323",119
"ENSOCUG00000019326",132
"ENSOCUG00000019327",133
"ENSOCUG00000019328",124
"ENSOCUG00000019330",159
"ENSOCUG00000019331",81
"ENSOCUG00000019332",129
"ENSOCUG00000019333",99
"ENSOCUG00000019334",132
"ENSOCUG00000019336",70
"ENSOCUG00000019337",163
"ENSOCUG00000019339",68
"ENSOCUG00000019340",97
"ENSOCUG00000019343",150
"ENSOCUG00000019345",121
"ENSOCUG00000019348",151
"ENSOCUG00000019351",104
"ENSOCUG00000019353",92
"ENSOCUG00000019359",129
"ENSOCUG00000019360",310
"ENSOCUG00000019361",134
"ENSOCUG00000019362",344
"ENSOCUG00000019366",342
"ENSOCUG00000019369",133
"ENSOCUG00000019373",124
"ENSOCUG00000019374",130
"ENSOCUG00000019375",135
"ENSOCUG00000019379",81
"ENSOCUG00000019380",125
"ENSOCUG00000019382",314
"ENSOCUG00000019383",133
"ENSOCUG00000019384",242
"ENSOCUG00000019385",123
"ENSOCUG00000019386",291
"ENSOCUG00000019387",114
"ENSOCUG00000019388",130
"ENSOCUG00000019389",124
"ENSOCUG00000019390",132
"ENSOCUG00000019392",67
"ENSOCUG00000019393",202
"ENSOCUG00000019394",105
"ENSOCUG00000019396",79
"ENSOCUG00000019399",134
"ENSOCUG00000019401",135
"ENSOCUG00000019403",130
"ENSOCUG00000019406",70
"ENSOCUG00000019407",305
"ENSOCUG00000019409",83
"ENSOCUG00000019410",89
"ENSOCUG00000019411",139
"ENSOCUG00000019412",304
"ENSOCUG00000019413",125
"ENSOCUG00000019414",80
"ENSOCUG00000019415",89
"ENSOCUG00000019419",336
"ENSOCUG00000019420",170
"ENSOCUG00000019423",307
"ENSOCUG00000019429",67
"ENSOCUG00000019434",75
"ENSOCUG00000019435",81
"ENSOCUG00000019436",81
"ENSOCUG00000019438",317
"ENSOCUG00000019440",130
"ENSOCUG00000019450",121
"ENSOCUG00000019451",138
"ENSOCUG00000019454",72
"ENSOCUG00000019455",95
"ENSOCUG00000019458",108
"ENSOCUG00000019459",107
"ENSOCUG00000019463",122
"ENSOCUG00000019464",127
"ENSOCUG00000019465",131
"ENSOCUG00000019468",119
"ENSOCUG00000019469",133
"ENSOCUG00000019470",64
"ENSOCUG00000019471",68
"ENSOCUG00000019472",142
"ENSOCUG00000019473",129
"ENSOCUG00000019474",119
"ENSOCUG00000019476",81
"ENSOCUG00000019477",130
"ENSOCUG00000019478",137
"ENSOCUG00000019481",123
"ENSOCUG00000019484",132
"ENSOCUG00000019486",121
"ENSOCUG00000019489",136
"ENSOCUG00000019490",71
"ENSOCUG00000019492",132
"ENSOCUG00000019494",134
"ENSOCUG00000019496",139
"ENSOCUG00000019499",107
"ENSOCUG00000019501",80
"ENSOCUG00000019505",132
"ENSOCUG00000019507",83
"ENSOCUG00000019508",114
"ENSOCUG00000019511",74
"ENSOCUG00000019512",110
"ENSOCUG00000019513",97
"ENSOCUG00000019515",141
"ENSOCUG00000019518",121
"ENSOCUG00000019520",135
"ENSOCUG00000019522",122
"ENSOCUG00000019523",137
"ENSOCUG00000019526",129
"ENSOCUG00000019527",117
"ENSOCUG00000019529",72
"ENSOCUG00000019530",134
"ENSOCUG00000019532",77
"ENSOCUG00000019535",109
"ENSOCUG00000019537",161
"ENSOCUG00000019538",79
"ENSOCUG00000019540",92
"ENSOCUG00000019541",69
"ENSOCUG00000019542",95
"ENSOCUG00000019544",130
"ENSOCUG00000019545",81
"ENSOCUG00000019546",103
"ENSOCUG00000019547",119
"ENSOCUG00000019550",143
"ENSOCUG00000019551",102
"ENSOCUG00000019552",82
"ENSOCUG00000019553",131
"ENSOCUG00000019556",101
"ENSOCUG00000019557",136
"ENSOCUG00000019558",122
"ENSOCUG00000019560",81
"ENSOCUG00000019561",81
"ENSOCUG00000019562",96
"ENSOCUG00000019564",107
"ENSOCUG00000019565",134
"ENSOCUG00000019567",70
"ENSOCUG00000019569",99
"ENSOCUG00000019570",315
"ENSOCUG00000019571",129
"ENSOCUG00000019573",110
"ENSOCUG00000019575",297
"ENSOCUG00000019577",94
"ENSOCUG00000019579",119
"ENSOCUG00000019580",125
"ENSOCUG00000019581",65
"ENSOCUG00000019584",137
"ENSOCUG00000019587",122
"ENSOCUG00000019588",164
"ENSOCUG00000019589",81
"ENSOCUG00000019591",64
"ENSOCUG00000019593",71
"ENSOCUG00000019594",127
"ENSOCUG00000019595",128
"ENSOCUG00000019596",78
"ENSOCUG00000019599",132
"ENSOCUG00000019601",275
"ENSOCUG00000019602",128
"ENSOCUG00000019604",72
"ENSOCUG00000019605",131
"ENSOCUG00000019606",109
"ENSOCUG00000019611",80
"ENSOCUG00000019613",106
"ENSOCUG00000019617",62
"ENSOCUG00000019619",122
"ENSOCUG00000019620",71
"ENSOCUG00000019621",124
"ENSOCUG00000019623",76
"ENSOCUG00000019625",125
"ENSOCUG00000019626",100
"ENSOCUG00000019629",133
"ENSOCUG00000019633",107
"ENSOCUG00000019635",131
"ENSOCUG00000019636",76
"ENSOCUG00000019639",130
"ENSOCUG00000019641",117
"ENSOCUG00000019642",121
"ENSOCUG00000019643",129
"ENSOCUG00000019645",113
"ENSOCUG00000019646",69
"ENSOCUG00000019647",119
"ENSOCUG00000019648",116
"ENSOCUG00000019649",82
"ENSOCUG00000019650",137
"ENSOCUG00000019652",133
"ENSOCUG00000019656",207
"ENSOCUG00000019658",77
"ENSOCUG00000019660",320
"ENSOCUG00000019662",104
"ENSOCUG00000019663",353
"ENSOCUG00000019664",129
"ENSOCUG00000019667",133
"ENSOCUG00000019668",100
"ENSOCUG00000019671",65
"ENSOCUG00000019672",132
"ENSOCUG00000019676",305
"ENSOCUG00000019682",128
"ENSOCUG00000019685",73
"ENSOCUG00000019690",73
"ENSOCUG00000019691",73
"ENSOCUG00000019692",123
"ENSOCUG00000019693",135
"ENSOCUG00000019695",110
"ENSOCUG00000019696",131
"ENSOCUG00000019697",127
"ENSOCUG00000019698",135
"ENSOCUG00000019701",135
"ENSOCUG00000019702",75
"ENSOCUG00000019704",112
"ENSOCUG00000019708",107
"ENSOCUG00000019709",129
"ENSOCUG00000019713",304
"ENSOCUG00000019714",87
"ENSOCUG00000019715",126
"ENSOCUG00000019719",163
"ENSOCUG00000019720",143
"ENSOCUG00000019722",77
"ENSOCUG00000019724",99
"ENSOCUG00000019725",70
"ENSOCUG00000019726",79
"ENSOCUG00000019728",125
"ENSOCUG00000019729",117
"ENSOCUG00000019730",120
"ENSOCUG00000019731",128
"ENSOCUG00000019732",134
"ENSOCUG00000019733",76
"ENSOCUG00000019735",157
"ENSOCUG00000019737",71
"ENSOCUG00000019738",68
"ENSOCUG00000019739",89
"ENSOCUG00000019745",159
"ENSOCUG00000019747",83
"ENSOCUG00000019749",106
"ENSOCUG00000019752",65
"ENSOCUG00000019753",72
"ENSOCUG00000019754",130
"ENSOCUG00000019755",130
"ENSOCUG00000019757",144
"ENSOCUG00000019759",109
"ENSOCUG00000019761",130
"ENSOCUG00000019762",85
"ENSOCUG00000019763",111
"ENSOCUG00000019764",163
"ENSOCUG00000019765",76
"ENSOCUG00000019768",67
"ENSOCUG00000019770",63
"ENSOCUG00000019771",133
"ENSOCUG00000019772",87
"ENSOCUG00000019782",85
"ENSOCUG00000019783",135
"ENSOCUG00000019784",123
"ENSOCUG00000019785",99
"ENSOCUG00000019787",71
"ENSOCUG00000019789",107
"ENSOCUG00000019791",128
"ENSOCUG00000019793",132
"ENSOCUG00000019797",105
"ENSOCUG00000019798",81
"ENSOCUG00000019800",74
"ENSOCUG00000019801",130
"ENSOCUG00000019804",103
"ENSOCUG00000019805",130
"ENSOCUG00000019806",109
"ENSOCUG00000019808",121
"ENSOCUG00000019810",117
"ENSOCUG00000019811",121
"ENSOCUG00000019812",66
"ENSOCUG00000019816",135
"ENSOCUG00000019819",109
"ENSOCUG00000019820",119
"ENSOCUG00000019821",130
"ENSOCUG00000019822",81
"ENSOCUG00000019827",132
"ENSOCUG00000019830",146
"ENSOCUG00000019831",86
"ENSOCUG00000019832",74
"ENSOCUG00000019836",71
"ENSOCUG00000019837",114
"ENSOCUG00000019840",80
"ENSOCUG00000019842",85
"ENSOCUG00000019843",129
"ENSOCUG00000019844",70
"ENSOCUG00000019846",131
"ENSOCUG00000019848",78
"ENSOCUG00000019851",128
"ENSOCUG00000019855",127
"ENSOCUG00000019857",128
"ENSOCUG00000019860",161
"ENSOCUG00000019862",320
"ENSOCUG00000019863",107
"ENSOCUG00000019864",105
"ENSOCUG00000019865",95
"ENSOCUG00000019866",79
"ENSOCUG00000019868",132
"ENSOCUG00000019869",104
"ENSOCUG00000019877",158
"ENSOCUG00000019878",76
"ENSOCUG00000019880",87
"ENSOCUG00000019881",155
"ENSOCUG00000019884",126
"ENSOCUG00000019885",132
"ENSOCUG00000019886",134
"ENSOCUG00000019887",79
"ENSOCUG00000019888",136
"ENSOCUG00000019890",104
"ENSOCUG00000019891",78
"ENSOCUG00000019892",82
"ENSOCUG00000019893",119
"ENSOCUG00000019894",133
"ENSOCUG00000019895",80
"ENSOCUG00000019897",94
"ENSOCUG00000019898",140
"ENSOCUG00000019899",133
"ENSOCUG00000019901",135
"ENSOCUG00000019903",72
"ENSOCUG00000019907",65
"ENSOCUG00000019909",126
"ENSOCUG00000019911",86
"ENSOCUG00000019912",132
"ENSOCUG00000019913",79
"ENSOCUG00000019915",102
"ENSOCUG00000019916",214
"ENSOCUG00000019917",124
"ENSOCUG00000019919",81
"ENSOCUG00000019923",130
"ENSOCUG00000019925",204
"ENSOCUG00000019926",129
"ENSOCUG00000019927",131
"ENSOCUG00000019929",91
"ENSOCUG00000019930",115
"ENSOCUG00000019931",107
"ENSOCUG00000019932",140
"ENSOCUG00000019934",83
"ENSOCUG00000019935",107
"ENSOCUG00000019936",86
"ENSOCUG00000019943",122
"ENSOCUG00000019944",74
"ENSOCUG00000019949",96
"ENSOCUG00000019952",669
"ENSOCUG00000019954",78
"ENSOCUG00000019955",92
"ENSOCUG00000019957",77
"ENSOCUG00000019962",155
"ENSOCUG00000019965",70
"ENSOCUG00000019967",66
"ENSOCUG00000019970",92
"ENSOCUG00000019971",74
"ENSOCUG00000019972",79
"ENSOCUG00000019973",135
"ENSOCUG00000019974",71
"ENSOCUG00000019975",90
"ENSOCUG00000019976",84
"ENSOCUG00000019977",73
"ENSOCUG00000019982",77
"ENSOCUG00000019985",91
"ENSOCUG00000019987",60
"ENSOCUG00000019989",150
"ENSOCUG00000019990",77
"ENSOCUG00000019991",77
"ENSOCUG00000019994",81
"ENSOCUG00000019996",78
"ENSOCUG00000019997",76
"ENSOCUG00000020000",79
"ENSOCUG00000020004",73
"ENSOCUG00000020005",54
"ENSOCUG00000020008",67
"ENSOCUG00000020010",79
"ENSOCUG00000020011",73
"ENSOCUG00000020012",75
"ENSOCUG00000020014",76
"ENSOCUG00000020015",84
"ENSOCUG00000020016",129
"ENSOCUG00000020017",84
"ENSOCUG00000020020",77
"ENSOCUG00000020024",109
"ENSOCUG00000020025",131
"ENSOCUG00000020026",98
"ENSOCUG00000020027",98
"ENSOCUG00000020028",138
"ENSOCUG00000020030",187
"ENSOCUG00000020031",143
"ENSOCUG00000020032",74
"ENSOCUG00000020035",137
